,Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Outlet,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,New_Item_Type_0,New_Item_Type_1
1209,FDU21,11.8,0.07665661,13,32.3558,OUT013,1987,5.140370322975726,26,1,0,0,1,0,0,0,0,1,0,0,1
1210,NCP54,15.35,0.035204319,9,122.873,OUT049,1999,7.949437010202,14,9,0,1,0,1,1,0,0,1,0,0,0
1211,NCX29,10.0,0.089333332,8,145.6102,OUT045,2002,7.8730584741249725,11,7,0,1,0,0,0,1,0,1,0,0,0
1212,FDV01,19.2,0.06613202877895108,3,153.3314,OUT017,2007,8.08910184978517,6,2,0,0,0,0,0,1,0,1,0,0,1
1213,NCS17,18.6,0.080956792,8,95.2436,OUT017,2007,7.494056619113144,6,2,0,1,0,0,0,1,0,1,0,0,0
1214,NCN07,18.5,0.03391645,11,130.9284,OUT013,1987,7.447033773284233,26,1,0,1,1,0,0,0,0,1,0,0,0
1215,FDB14,20.25,0.102704495,3,94.312,OUT035,2004,8.000947572644673,9,6,0,0,0,0,0,1,0,1,0,0,1
1216,NCJ18,12.35,0.163910938,9,119.2124,OUT035,2004,7.173679660245183,9,6,0,1,0,0,0,1,0,1,0,0,0
1217,FDF57,14.5,0.058827383,6,172.2448,OUT046,1997,7.971969892925876,16,8,0,0,0,0,1,0,0,1,0,0,1
1218,DRG01,14.8,0.044840933,14,78.367,OUT013,1987,6.824160603867839,26,1,1,0,1,0,0,0,0,1,0,1,0
1219,FDA02,14.0,0.029843736,4,143.9786,OUT018,2009,6.7660437774509,4,3,0,0,0,1,0,0,0,0,1,0,1
1220,DRJ37,10.8,0.061446997,14,150.4024,OUT017,2007,7.967365305301517,6,2,1,0,0,0,0,1,0,1,0,1,0
1221,NCP55,14.65,0.011180713,11,53.8614,OUT013,1987,5.402882766184883,26,1,0,1,1,0,0,0,0,1,0,0,0
1222,FDW45,12.857645184135977,0.038822077,13,147.7418,OUT027,1985,7.389909662906518,28,5,1,0,0,1,0,0,0,0,0,0,1
1223,FDK38,6.65,0.053397989,3,149.3734,OUT045,2002,5.696914947078256,11,7,1,0,0,0,0,1,0,1,0,0,1
1224,NCZ30,6.59,0.043828293,9,121.4098,OUT010,1998,5.48901871461257,15,0,0,1,0,0,0,0,1,0,0,0,0
1225,FDK08,12.857645184135976,0.214139786,6,102.4016,OUT019,1985,5.3151902160374105,28,4,0,0,0,0,1,0,1,0,0,0,1
1226,DRY23,9.395,0.109075742,14,42.9112,OUT035,2004,6.057046273917251,9,6,0,0,0,0,0,1,0,1,0,1,0
1227,FDT31,19.75,0.012448294,6,188.2872,OUT046,1997,7.881643297266473,16,8,1,0,0,0,1,0,0,1,0,0,1
1228,FDU52,7.56,0.064030636,5,154.463,OUT018,2009,7.825807658243948,4,3,1,0,0,1,0,0,0,0,1,0,1
1229,NCG19,20.25,0.14781046,9,234.8616,OUT013,1987,7.942127384227776,26,1,0,1,1,0,0,0,0,1,0,0,0
1230,NCR30,20.6,0.071136948,9,76.3696,OUT045,2002,5.923849297692414,11,7,0,1,0,0,0,1,0,1,0,0,0
1231,FDN23,6.575,0.07566089,1,145.4444,OUT045,2002,7.868483554195598,11,7,0,0,0,0,0,1,0,1,0,0,1
1232,FDQ01,19.7,0.16102755,3,254.1014,OUT045,2002,8.48591439042455,11,7,0,0,0,0,0,1,0,1,0,0,1
1233,FDO22,13.5,0.029893094,13,81.096,OUT010,1998,5.08011160426345,15,0,0,0,0,0,0,0,1,0,0,0,1
1234,DRE13,6.28,0.027761289,14,85.8198,OUT045,2002,6.772162334247146,11,7,1,0,0,0,0,1,0,1,0,1,0
1235,FDL44,18.25,0.012272797,6,160.2894,OUT035,2004,8.08233675904131,9,6,1,0,0,0,0,1,0,1,0,0,1
1236,FDT34,9.3,0.174317307,13,106.7964,OUT035,2004,6.736458169041472,9,6,1,0,0,0,0,1,0,1,0,0,1
1237,DRM23,16.6,0.135707553,7,170.6422,OUT035,2004,7.2302282675078136,9,6,1,0,0,0,0,1,0,1,0,1,0
1238,FDF32,16.35,0.068219025,6,198.9426,OUT045,2002,8.177618852246333,11,7,1,0,0,0,0,1,0,1,0,0,1
1239,NCE18,10.0,0.021468792,9,251.675,OUT045,2002,8.353608988834164,11,7,0,1,0,0,0,1,0,1,0,0,0
1240,FDA51,12.857645184135977,0.163882129,4,113.2518,OUT027,1985,8.136387719744981,28,5,0,0,0,1,0,0,0,0,0,0,1
1241,DRZ24,7.535,0.082250143,14,118.344,OUT017,2007,8.044608313613004,6,2,1,0,0,0,0,1,0,1,0,1,0
1242,FDT48,4.92,0.046026479,0,196.5084,OUT049,1999,8.235031745557738,14,9,1,0,0,1,1,0,0,1,0,0,1
1243,DRG11,6.385,0.06613202877895108,7,108.9596,OUT046,1997,7.079568145736109,16,8,1,0,0,0,1,0,0,1,0,1,0
1244,FDE58,18.5,0.052149675,13,118.3124,OUT049,1999,7.340615815326183,14,9,1,0,0,1,1,0,0,1,0,0,1
1245,DRA12,11.6,0.040911824,14,142.3154,OUT013,1987,7.845289638628091,26,1,1,0,1,0,0,0,0,1,0,1,0
1246,FDP60,17.35,0.056235142,0,102.0016,OUT017,2007,7.390320677790019,6,2,1,0,0,0,0,1,0,1,0,0,1
1247,FDT10,16.7,0.062170334,13,60.9562,OUT045,2002,6.7221324389441985,11,7,0,0,0,0,0,1,0,1,0,0,1
1248,FDE05,10.895,0.032427039,5,147.7102,OUT013,1987,7.062604229247554,26,1,0,0,1,0,0,0,0,1,0,0,1
1249,FDC32,18.35,0.099309997,6,91.4462,OUT045,2002,7.4186798578519095,11,7,1,0,0,0,0,1,0,1,0,0,1
1250,FDJ22,18.75,0.05310896,13,193.6504,OUT017,2007,7.964592341170955,6,2,1,0,0,0,0,1,0,1,0,0,1
1251,NCH18,9.3,0.044843161,9,246.1802,OUT018,2009,7.902295924742681,4,3,0,1,0,1,0,0,0,0,1,0,0
1252,DRE37,12.857645184135976,0.164966345,14,189.4872,OUT019,1985,5.247482914244776,28,4,1,0,0,0,1,0,1,0,0,1,0
1253,DRC13,8.26,0.032435437,14,124.873,OUT035,2004,7.991981921980807,9,6,0,0,0,0,0,1,0,1,0,1,0
1254,FDG47,12.8,0.06961884,15,260.3252,OUT046,1997,9.003695122132674,16,8,1,0,0,0,1,0,0,1,0,0,1
1255,FDY55,16.75,0.08165147,6,258.3988,OUT018,2009,7.341479186117666,4,3,1,0,0,1,0,0,0,0,1,0,1
1256,NCW29,12.857645184135977,0.028723187,8,131.831,OUT027,1985,8.198713159951852,28,5,0,1,0,1,0,0,0,0,0,0,0
1257,NCT05,10.895,0.020994339,8,255.6672,OUT045,2002,8.377319994852561,11,7,0,1,0,0,0,1,0,1,0,0,0
1258,FDN50,16.85,0.026561057,3,93.712,OUT049,1999,6.1464577290734805,14,9,0,0,0,1,1,0,0,1,0,0,1
1259,FDU60,20.0,0.100262068,0,169.6132,OUT010,1998,5.136464097801917,15,0,0,0,0,0,0,0,1,0,0,0,1
1260,FDX02,16.0,0.057012606,4,225.0404,OUT013,1987,8.674547374543119,26,1,1,0,1,0,0,0,0,1,0,0,1
1261,FDL34,16.0,0.041009558,13,141.2496,OUT049,1999,7.894632108484174,14,9,1,0,0,1,1,0,0,1,0,0,1
1262,DRF27,8.93,0.028578012,4,152.234,OUT017,2007,8.250450354978112,6,2,1,0,0,0,0,1,0,1,0,1,0
1263,FDZ35,9.6,0.06613202877895108,1,101.699,OUT049,1999,7.772574595342958,14,9,0,0,0,1,1,0,0,1,0,0,1
1264,DRF03,12.857645184135976,0.045088724,4,39.7138,OUT027,1985,7.000856293103174,28,5,1,0,0,1,0,0,0,0,0,1,0
1265,NCO41,12.857645184135976,0.018757586,8,96.9384,OUT027,1985,7.681949954555398,28,5,0,1,0,1,0,0,0,0,0,0,0
1266,FDQ59,9.8,0.056500895,1,85.8908,OUT045,2002,7.521100089651774,11,7,0,0,0,0,0,1,0,1,0,0,1
1267,NCZ53,9.6,0.024576875,8,186.6214,OUT018,2009,7.541796621289771,4,3,0,1,0,1,0,0,0,0,1,0,0
1268,FDZ33,12.857645184135976,0.188038372,13,146.4076,OUT019,1985,5.002654196363512,28,4,1,0,0,0,1,0,1,0,0,0,1
1269,FDD34,7.945,0.015908485,13,161.421,OUT045,2002,8.13930657651682,11,7,1,0,0,0,0,1,0,1,0,0,1
1270,NCM06,7.475,0.075845634,9,156.0656,OUT049,1999,7.525417416584517,14,9,0,1,0,1,1,0,0,1,0,0,0
1271,FDY43,14.85,0.098803088,6,169.7474,OUT018,2009,6.514400938579129,4,3,1,0,0,1,0,0,0,0,1,0,1
1272,DRM23,16.6,0.227189581,7,173.9422,OUT010,1998,5.155844402672679,15,0,1,0,0,0,0,0,1,0,0,1,0
1273,FDT20,10.5,0.041459804,6,39.2164,OUT049,1999,6.294582372985006,14,9,1,0,0,1,1,0,0,1,0,0,1
1274,FDG46,8.63,0.032882271,13,113.5518,OUT013,1987,7.913317338898384,26,1,0,0,1,0,0,0,0,1,0,0,1
1275,FDH10,21.0,0.049583899,13,193.8478,OUT017,2007,7.059176637598489,6,2,1,0,0,0,0,1,0,1,0,0,1
1276,FDF24,15.5,0.02536567,0,82.7934,OUT035,2004,7.1142823378774915,9,6,0,0,0,0,0,1,0,1,0,0,1
1277,FDG57,14.7,0.07229836,6,48.2034,OUT046,1997,6.775207630893678,16,8,1,0,0,0,1,0,0,1,0,0,1
1278,FDN44,13.15,0.022924552,6,157.892,OUT017,2007,7.559300994647043,6,2,1,0,0,0,0,1,0,1,0,0,1
1279,FDD32,17.7,0.040897932,6,82.6276,OUT013,1987,6.595846631994045,26,1,0,0,1,0,0,0,0,1,0,0,1
1280,FDI04,12.857645184135976,0.127660257,5,198.5426,OUT019,1985,6.674524017378636,28,4,0,0,0,0,1,0,1,0,0,0,1
1281,FDA56,9.21,0.008764786,6,123.1414,OUT046,1997,8.358302729882945,16,8,1,0,0,0,1,0,0,1,0,0,1
1282,DRG51,12.1,0.011604894,4,166.0526,OUT017,2007,7.3005223741470475,6,2,1,0,0,0,0,1,0,1,0,1,0
1283,FDZ04,9.31,0.038169783,5,64.551,OUT017,2007,7.366618963814997,6,2,1,0,0,0,0,1,0,1,0,0,1
1284,FDT13,14.85,0.018568129,3,188.2214,OUT035,2004,8.011601314339524,9,6,1,0,0,0,0,1,0,1,0,0,1
1285,FDY56,12.857645184135976,0.062109174,6,223.7062,OUT027,1985,8.510477974733556,28,5,0,0,0,1,0,0,0,0,0,0,1
1286,FDB51,6.92,0.038671588,4,64.2852,OUT017,2007,6.084718978946042,6,2,1,0,0,0,0,1,0,1,0,0,1
1287,NCY29,13.65,0.077169841,8,55.593,OUT013,1987,5.648850991129983,26,1,0,1,1,0,0,0,0,1,0,0,0
1288,FDL34,16.0,0.041028937,13,142.6496,OUT045,2002,7.515314505368987,11,7,1,0,0,0,0,1,0,1,0,0,1
1289,NCQ38,16.35,0.013387211,11,105.628,OUT049,1999,6.9719312344007,14,9,0,1,0,1,1,0,0,1,0,0,0
1290,NCR41,12.857645184135976,0.017936715,8,93.7094,OUT027,1985,8.34050699013711,28,5,0,1,0,1,0,0,0,0,0,0,0
1291,FDY24,4.88,0.223440258,0,52.2298,OUT010,1998,5.092457340883544,15,0,0,0,0,0,0,0,1,0,0,0,1
1292,NCA42,6.965,0.06613202877895108,9,159.6604,OUT045,2002,8.11032762312133,11,7,0,1,0,0,0,1,0,1,0,0,0
1293,FDB11,16.0,0.060942632,15,225.6404,OUT049,1999,7.981571059662936,14,9,1,0,0,1,1,0,0,1,0,0,1
1294,FDG26,18.85,0.042641788,3,257.833,OUT035,2004,8.59118557117513,9,6,1,0,0,0,0,1,0,1,0,0,1
1295,FDH24,20.7,0.021427082,0,156.5288,OUT035,2004,7.360287162315832,9,6,1,0,0,0,0,1,0,1,0,0,1
1296,FDX44,9.3,0.042930789,6,88.5172,OUT013,1987,7.264362860652083,26,1,1,0,1,0,0,0,0,1,0,0,1
1297,FDT52,9.695,0.047697859,5,244.6144,OUT017,2007,7.899583224015465,6,2,0,0,0,0,0,1,0,1,0,0,1
1298,FDT04,17.25,0.10764721,5,39.3822,OUT017,2007,5.753390082405351,6,2,1,0,0,0,0,1,0,1,0,0,1
1299,FDO58,19.6,0.039577173,13,166.1526,OUT046,1997,7.993331904717973,16,8,1,0,0,0,1,0,0,1,0,0,1
1300,FDR60,14.3,0.130415118,0,75.9328,OUT046,1997,7.055737257146127,16,8,1,0,0,0,1,0,0,1,0,0,1
1301,NCL54,12.6,0.082921642,9,175.2054,OUT045,2002,8.161405853438758,11,7,0,1,0,0,0,1,0,1,0,0,0
1302,FDW50,13.1,0.075515154,4,167.2158,OUT013,1987,8.00939112542245,26,1,1,0,1,0,0,0,0,1,0,0,1
1303,FDK43,12.857645184135976,0.046994717,10,125.802,OUT019,1985,5.537350014926034,28,4,1,0,0,0,1,0,1,0,0,0,1
1304,FDQ32,17.85,0.04679836,6,123.8388,OUT018,2009,6.7660437774509,4,3,0,0,0,1,0,0,0,0,1,0,1
1305,FDE29,8.905,0.143129124,5,58.8878,OUT046,1997,7.049400837542304,16,8,1,0,0,0,1,0,0,1,0,0,1
1306,NCN07,18.5,0.034013539,11,133.2284,OUT045,2002,7.926384669299209,11,7,0,1,0,0,0,1,0,1,0,0,0
1307,FDB37,20.25,0.022921735,0,240.7538,OUT013,1987,8.121466470910779,26,1,0,0,1,0,0,0,0,1,0,0,1
1308,FDD21,10.3,0.030616757,6,112.7176,OUT049,1999,5.842247344312063,14,9,0,0,0,1,1,0,0,1,0,0,1
1309,FDX16,17.85,0.06575528,5,151.505,OUT013,1987,7.8429403826760575,26,1,1,0,1,0,0,0,0,1,0,0,1
1310,FDN46,7.21,0.144856342,13,100.5332,OUT049,1999,7.028968159324113,14,9,0,0,0,1,1,0,0,1,0,0,1
1311,FDV28,16.1,0.267352587,5,34.9558,OUT010,1998,4.2328245237906135,15,0,0,0,0,0,0,0,1,0,0,0,1
1312,FDR48,12.857645184135976,0.130867413,0,150.8024,OUT027,1985,8.390102634860092,28,5,1,0,0,1,0,0,0,0,0,0,1
1313,FDW37,12.857645184135976,0.123449671,3,89.7488,OUT027,1985,7.5509371251305115,28,5,1,0,0,1,0,0,0,0,0,0,1
1314,FDV40,17.35,0.014689006,5,74.5038,OUT035,2004,6.606701536231132,9,6,1,0,0,0,0,1,0,1,0,0,1
1315,FDZ57,10.0,0.037918142,13,129.6994,OUT018,2009,7.254526724771034,4,3,0,0,0,1,0,0,0,0,1,0,1
1316,FDY46,18.6,0.047964395,13,185.0898,OUT049,1999,8.004511446121969,14,9,1,0,0,1,1,0,0,1,0,0,1
1317,FDX45,16.75,0.105018817,13,155.263,OUT049,1999,7.451295690497993,14,9,1,0,0,1,1,0,0,1,0,0,1
1318,FDB33,17.75,0.014577412,6,160.7262,OUT035,2004,7.96041842395759,9,6,1,0,0,0,0,1,0,1,0,0,1
1319,FDT58,9.0,0.143870574,13,169.4816,OUT010,1998,6.223260161147306,15,0,1,0,0,0,0,0,1,0,0,0,1
1320,FDM39,6.42,0.053553794,4,178.6002,OUT049,1999,8.18395683368725,14,9,1,0,0,1,1,0,0,1,0,0,1
1321,NCY41,16.75,0.075889215,8,37.6532,OUT045,2002,6.356543676738191,11,7,0,1,0,0,0,1,0,1,0,0,0
1322,NCL31,7.39,0.120280989,11,142.747,OUT046,1997,8.055232014774917,16,8,0,1,0,0,1,0,0,1,0,0,0
1323,NCJ31,19.2,0.182653772,11,243.0196,OUT046,1997,8.124231903705367,16,8,0,1,0,0,1,0,0,1,0,0,0
1324,FDO23,12.857645184135976,0.25637539,1,94.8436,OUT019,1985,6.342581876074673,28,4,1,0,0,0,1,0,1,0,0,0,1
1325,FDN56,5.46,0.107036943,6,144.2786,OUT035,2004,5.669733325881707,9,6,0,0,0,0,0,1,0,1,0,0,1
1326,FDF04,17.5,0.06613202877895108,5,258.3304,OUT013,1987,8.119486469049383,26,1,1,0,1,0,0,0,0,1,0,0,1
1327,FDJ44,12.3,0.106238768,6,176.1396,OUT013,1987,8.206373933403365,26,1,0,0,1,0,0,0,0,1,0,0,1
1328,FDS50,17.0,0.055545797,4,220.5114,OUT045,2002,8.579618280829457,11,7,1,0,0,0,0,1,0,1,0,0,1
1329,NCQ41,12.857645184135977,0.019386057,8,194.5794,OUT027,1985,8.164063156855224,28,5,0,1,0,1,0,0,0,0,0,0,0
1330,FDA49,19.7,0.064921764,3,88.1198,OUT046,1997,7.464736742988301,16,8,1,0,0,0,1,0,0,1,0,0,1
1331,NCZ06,19.6,0.094694278,9,254.9698,OUT017,2007,7.839012649862545,6,2,0,1,0,0,0,1,0,1,0,0,0
1332,NCM43,14.5,0.019554705,11,162.421,OUT018,2009,7.579909644253083,4,3,0,1,0,1,0,0,0,0,1,0,0
1333,FDH19,19.35,0.033060937,10,172.4738,OUT013,1987,7.556172735616298,26,1,1,0,1,0,0,0,0,1,0,0,1
1334,FDS15,9.195,0.078181964,10,106.7596,OUT049,1999,8.318660493252626,14,9,0,0,0,1,1,0,0,1,0,0,1
1335,FDO50,16.25,0.06613202877895108,3,90.2804,OUT018,2009,7.411463957264842,4,3,1,0,0,1,0,0,0,0,1,0,1
1336,FDJ20,20.7,0.100583009,6,123.5388,OUT018,2009,7.59207400315236,4,3,0,0,0,1,0,0,0,0,1,0,1
1337,NCI31,20.0,0.136124989,11,38.319,OUT010,1998,4.993665450676456,15,0,0,1,0,0,0,0,1,0,0,0,0
1338,FDU20,12.857645184135977,0.021353642,6,122.1098,OUT027,1985,8.124231903705367,28,5,0,0,0,1,0,0,0,0,0,0,1
1339,DRK13,11.8,0.115167579,14,199.8084,OUT046,1997,7.775654103372138,16,8,1,0,0,0,1,0,0,1,0,1,0
1340,DRJ24,11.8,0.113559058,14,184.2924,OUT045,2002,7.523980377647033,11,7,1,0,0,0,0,1,0,1,0,1,0
1341,FDI20,19.1,0.038641968,6,212.1586,OUT045,2002,8.684509530918366,11,7,1,0,0,0,0,1,0,1,0,0,1
1342,FDF10,15.5,0.157246634,13,145.6418,OUT045,2002,7.699899923858824,11,7,0,0,0,0,0,1,0,1,0,0,1
1343,FDQ45,9.5,0.010917052,13,185.3608,OUT046,1997,7.612024776618347,16,8,0,0,0,0,1,0,0,1,0,0,1
1344,FDQ10,12.85,0.033172957,13,172.0422,OUT035,2004,8.584236360802025,9,6,1,0,0,0,0,1,0,1,0,0,1
1345,FDM36,11.65,0.058719726,0,171.1422,OUT035,2004,7.983616514013864,9,6,0,0,0,0,0,1,0,1,0,0,1
1346,FDN12,15.6,0.06613202877895108,0,111.8544,OUT018,2009,7.282834853867523,4,3,1,0,0,1,0,0,0,0,1,0,1
1347,FDD50,18.85,0.141524348,3,168.4132,OUT013,1987,7.9641294319864,26,1,1,0,1,0,0,0,0,1,0,0,1
1348,FDG17,6.865,0.035895934,5,244.4486,OUT049,1999,8.756849824222238,14,9,0,0,0,1,1,0,0,1,0,0,1
1349,FDY58,11.65,0.039980644,13,227.3694,OUT049,1999,8.426915686432787,14,9,1,0,0,1,1,0,0,1,0,0,1
1350,NCK29,12.857645184135977,0.06613202877895108,8,123.473,OUT019,1985,5.914904725472544,28,4,0,1,0,0,1,0,1,0,0,0,0
1351,FDM32,20.5,0.06613202877895108,6,90.883,OUT010,1998,4.509572964991385,15,0,1,0,0,0,0,0,1,0,0,0,1
1352,FDL46,20.35,0.054056927,13,116.8466,OUT046,1997,7.76554024268319,16,8,1,0,0,0,1,0,0,1,0,0,1
1353,FDC51,10.895,0.009636821,4,121.873,OUT049,1999,7.809727995541005,14,9,0,0,0,1,1,0,0,1,0,0,1
1354,FDF16,7.3,0.086266286,5,147.2076,OUT049,1999,7.561381077192348,14,9,1,0,0,1,1,0,0,1,0,0,1
1355,NCV54,11.1,0.033081389,9,116.5124,OUT013,1987,6.9731792829640336,26,1,0,1,1,0,0,0,0,1,0,0,0
1356,FDE35,7.06,0.043989429,15,60.2904,OUT045,2002,6.4700165348036744,11,7,0,0,0,0,0,1,0,1,0,0,1
1357,FDA23,9.8,0.047178116,0,99.4016,OUT035,2004,7.7955800320656214,9,6,1,0,0,0,0,1,0,1,0,0,1
1358,FDI46,9.5,0.074496043,13,251.9724,OUT045,2002,7.831110597794366,11,7,1,0,0,0,0,1,0,1,0,0,1
1359,FDZ21,17.6,0.039189221,13,97.341,OUT013,1987,6.873588174809133,26,1,0,0,1,0,0,0,0,1,0,0,1
1360,DRK13,11.8,0.115819014,14,198.3084,OUT017,2007,8.426040859768863,6,2,1,0,0,0,0,1,0,1,0,1,0
1361,FDX36,9.695,0.129008866,0,226.9404,OUT017,2007,7.901556826764497,6,2,0,0,0,0,0,1,0,1,0,0,1
1362,FDY22,16.5,0.160371305,13,143.9128,OUT018,2009,7.367039661834904,4,3,0,0,0,1,0,0,0,0,1,0,1
1363,FDR32,12.857645184135977,0.085392428,6,226.7694,OUT027,1985,8.726963526563464,28,5,0,0,0,1,0,0,0,0,0,0,1
1364,DRF25,9.0,0.038925251,14,34.919,OUT046,1997,6.1676150185290926,16,8,1,0,0,0,1,0,0,1,0,1,0
1365,FDK20,12.6,0.041557653,6,124.5072,OUT046,1997,7.804310133332296,16,8,0,0,0,0,1,0,0,1,0,0,1
1366,DRI11,12.857645184135977,0.060237465,7,115.9834,OUT019,1985,5.848027685481126,28,4,1,0,0,0,1,0,1,0,0,1,0
1367,FDH05,14.35,0.091098018,5,233.5984,OUT045,2002,7.525417416584517,11,7,0,0,0,0,0,1,0,1,0,0,1
1368,FDA46,13.6,0.117874024,13,193.6136,OUT045,2002,8.40570567731282,11,7,1,0,0,0,0,1,0,1,0,0,1
1369,DRD24,13.85,0.030795085,14,143.3154,OUT046,1997,7.59408708756626,16,8,1,0,0,0,1,0,0,1,0,1,0
1370,FDL39,16.1,0.063689583,4,181.9318,OUT017,2007,8.692028361684885,6,2,0,0,0,0,0,1,0,1,0,0,1
1371,FDD52,18.25,0.184041545,4,110.157,OUT018,2009,7.532928176260842,4,3,0,0,0,1,0,0,0,0,1,0,1
1372,FDR55,12.15,0.13283066,6,190.6872,OUT017,2007,7.727555550795178,6,2,0,0,0,0,0,1,0,1,0,0,1
1373,DRI13,15.35,0.020441939,14,216.4508,OUT017,2007,8.599191524069633,6,2,1,0,0,0,0,1,0,1,0,1,0
1374,FDG31,12.857645184135977,0.037712875,10,64.4826,OUT027,1985,7.831903618838197,28,5,1,0,0,1,0,0,0,0,0,0,1
1375,FDP04,15.35,0.013840784,5,65.2168,OUT045,2002,6.866674917754745,11,7,1,0,0,0,0,1,0,1,0,0,1
1376,FDH35,18.25,0.060198496,15,162.9526,OUT013,1987,7.049400837542304,26,1,1,0,1,0,0,0,0,1,0,0,1
1377,NCB42,11.8,0.008559557,8,117.2492,OUT035,2004,7.7972227420291516,9,6,0,1,0,0,0,1,0,1,0,0,0
1378,FDQ14,9.27,0.061883353,4,147.905,OUT049,1999,7.407836386613298,14,9,1,0,0,1,1,0,0,1,0,0,1
1379,FDI19,12.857645184135977,0.052085615,10,242.8512,OUT027,1985,8.6686136561673,28,5,1,0,0,1,0,0,0,0,0,0,1
1380,FDJ55,12.8,0.039385992,10,224.8404,OUT010,1998,7.362824695944467,15,0,0,0,0,0,0,0,1,0,0,0,1
1381,DRN59,15.0,0.064241345,7,45.206,OUT049,1999,6.676203981419111,14,9,1,0,0,1,1,0,0,1,0,1,0
1382,NCR06,12.5,0.006759519,9,42.8112,OUT013,1987,6.4617306419066205,26,1,0,1,1,0,0,0,0,1,0,0,0
1383,NCF42,17.35,0.167243769,9,176.2712,OUT013,1987,8.002731097031752,26,1,0,1,1,0,0,0,0,1,0,0,0
1384,FDG24,7.975,0.01469075,0,84.725,OUT018,2009,7.466642229951842,4,3,1,0,0,1,0,0,0,0,1,0,1
1385,FDB58,10.5,0.013551445,13,142.0154,OUT018,2009,7.788154259356461,4,3,0,0,0,1,0,0,0,0,1,0,1
1386,FDQ56,12.857645184135977,0.105085956,6,82.3908,OUT027,1985,8.213976465297707,28,5,1,0,0,1,0,0,0,0,0,0,1
1387,NCV41,14.35,0.017038777,8,112.5228,OUT046,1997,7.596096127611595,16,8,0,1,0,0,1,0,0,1,0,0,0
1388,FDW19,12.35,0.038718195,6,110.657,OUT017,2007,7.644097476216769,6,2,0,0,0,0,0,1,0,1,0,0,1
1389,FDO56,10.195,0.075291577,6,119.1808,OUT010,1998,5.865170898706764,15,0,0,0,0,0,0,0,1,0,0,0,1
1390,FDI41,18.5,0.06613202877895108,5,148.7418,OUT045,2002,7.825009786275524,11,7,0,0,0,0,0,1,0,1,0,0,1
1391,FDN10,11.5,0.06613202877895108,13,119.5124,OUT018,2009,6.7221324389441985,4,3,1,0,0,1,0,0,0,0,1,0,1
1392,FDY20,12.5,0.082085787,6,92.2488,OUT018,2009,7.214675113341325,4,3,0,0,0,1,0,0,0,0,1,0,1
1393,DRM37,12.857645184135977,0.095931002,14,198.5768,OUT027,1985,8.839086527577976,28,5,1,0,0,1,0,0,0,0,0,1,0
1394,FDV34,10.695,0.011448629,13,72.9038,OUT045,2002,6.942787617743714,11,7,0,0,0,0,0,1,0,1,0,0,1
1395,NCX18,14.15,0.00879232,9,195.011,OUT035,2004,7.583303502380326,9,6,0,1,0,0,0,1,0,1,0,0,0
1396,FDY10,17.6,0.049167388,13,114.9176,OUT045,2002,7.574455398807228,11,7,1,0,0,0,0,1,0,1,0,0,1
1397,NCZ17,12.857645184135977,0.079046992,8,39.8506,OUT027,1985,7.3005223741470475,28,5,0,1,0,1,0,0,0,0,0,0,0
1398,FDT12,6.215,0.049580407,0,227.4062,OUT013,1987,8.554920983024209,26,1,0,0,1,0,0,0,0,1,0,0,1
1399,FDD57,18.1,0.022399592,6,96.0094,OUT046,1997,7.501070300985557,16,8,1,0,0,0,1,0,0,1,0,0,1
1400,FDK45,11.65,0.033926852,12,111.586,OUT045,2002,8.130524322012151,11,7,1,0,0,0,0,1,0,1,0,0,1
1401,FDJ57,7.42,0.021617397,12,185.0582,OUT045,2002,8.556842581905029,11,7,0,0,0,0,0,1,0,1,0,0,1
1402,NCI31,20.0,0.0814536,11,36.819,OUT049,1999,6.646389216145588,14,9,0,1,0,1,1,0,0,1,0,0,0
1403,FDZ48,17.75,0.07607772,0,112.4544,OUT049,1999,7.762146096199516,14,9,1,0,0,1,1,0,0,1,0,0,1
1404,FDI16,14.0,0.135775701,5,54.564,OUT046,1997,7.377083680312805,16,8,0,0,0,0,1,0,0,1,0,0,1
1405,FDZ31,15.35,0.06613202877895108,6,193.0504,OUT049,1999,7.821544965849032,14,9,0,0,0,1,1,0,0,1,0,0,1
1406,DRG15,6.13,0.076891526,4,61.5536,OUT045,2002,6.681227005954678,11,7,1,0,0,0,0,1,0,1,0,1,0
1407,FDX36,9.695,0.128543405,0,226.5404,OUT045,2002,8.41223437284511,11,7,0,0,0,0,0,1,0,1,0,0,1
1408,FDD40,20.25,0.014793357,4,191.5162,OUT046,1997,8.03257422049488,16,8,0,0,0,0,1,0,0,1,0,0,1
1409,FDA04,12.857645184135977,0.066406853,5,259.7962,OUT027,1985,8.648031330487187,28,5,0,0,0,1,0,0,0,0,0,0,1
1410,FDL21,15.85,0.007140468,13,40.848,OUT013,1987,6.522263371856928,26,1,0,0,1,0,0,0,0,1,0,0,1
1411,FDS21,19.85,0.020858779,13,62.8194,OUT013,1987,6.83495982970867,26,1,0,0,1,0,0,0,0,1,0,0,1
