,Item_Weight,Item_Outlet_Sales,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,New_Item_Type_0,New_Item_Type_1,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Item_Type_0,Item_Type_1,Item_Type_2,Item_Type_3,Item_Type_4,Item_Type_5,Item_Type_6,Item_Type_7,Item_Type_8,Item_Type_9,Item_Type_10,Item_Type_11,Item_Type_12,Item_Type_13,Item_Type_14,log_Item_Visibility,Type1_Tear1,Type1_Tear2,log_Item_MRP,log_Outlet_Years
2463,18.75,8.360641364474501,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.033783542146164,1,0,5.378614503390189,2.70805020110221
2464,7.5,8.066580245806012,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.049464929797226,0,0,4.8235600564437275,3.295836866004329
2465,10.395,8.429826260315645,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0362912119285768,0,1,5.444731913803433,2.4849066497880004
2466,12.8,7.496276784933537,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0232583679677312,1,0,5.414055646448838,2.833213344056216
2467,11.65,6.250605545507152,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570246976225559,0,0,5.144246183560821,3.295836866004329
2468,20.2,8.642877586729918,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0627195064830888,0,1,5.55707745144875,1.9459101490553132
2469,11.35,7.66210743057039,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0640371724635911,0,1,4.644406283638415,2.302585092994046
2470,8.71,6.321266731161344,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1140190282154949,0,0,5.2342715240244235,2.772588722239781
2471,8.31,7.5751388085948435,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1096719827118747,0,1,5.183483228615672,2.4849066497880004
2472,19.0,5.243974162753643,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1042318539587726,0,0,5.2460836300834295,2.772588722239781
2473,7.5,5.909499325922395,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0496030727173481,0,1,4.80980102970188,2.4849066497880004
2474,6.525,6.40061850968534,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0864489511912209,1,0,4.450715126508713,2.833213344056216
2475,19.35,5.893105574454299,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0286696186854773,0,0,4.812264026995297,3.367295829986474
2476,20.7,7.755037739250759,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0264175552405346,0,0,4.357162569886422,3.367295829986474
2477,6.985,8.304924691783922,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1289035963748968,1,0,5.214178949562877,2.70805020110221
2478,11.3,7.213204526248542,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0646790409516996,0,1,5.263973303185396,2.4849066497880004
2479,6.115,6.85621458557292,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0117218103613591,0,0,5.247302980630324,2.772588722239781
2480,9.5,6.664384530254609,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0362564982443952,0,0,5.2742562045507695,2.772588722239781
2481,15.7,7.084601707914145,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.115774254071618,0,1,4.907451666556492,2.4849066497880004
2482,16.0,7.440020307440113,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0861513582795323,1,0,4.971308015265055,2.833213344056216
2483,13.1,8.056499307694672,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0945708083547894,0,0,5.297200743356339,1.6094379124341003
2484,11.65,6.950472564303556,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0640371724635911,0,0,3.689289370086903,3.367295829986474
2485,16.85,6.453375518956262,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0359422795733231,0,1,4.517963880910307,1.9459101490553132
2486,8.575,5.366237663032016,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0409703614333403,0,0,4.687929201155856,3.367295829986474
2487,14.85,5.749157289344192,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0164986339399683,0,0,5.066151990685235,2.772588722239781
2488,18.2,8.053116284403773,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.086254847393266,0,1,5.289332119851307,2.4849066497880004
2489,11.0,7.436887352505166,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0089205384226697,1,0,4.788954006486512,2.70805020110221
2490,21.1,6.4617306419066205,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1505027441934682,0,1,4.1883933407336125,1.9459101490553132
2491,15.2,4.702217038720812,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.054713449682867,0,0,4.716632845637359,2.772588722239781
2492,8.365,6.682061729183589,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.069058206019271,0,0,3.6571462395504497,3.367295829986474
2493,9.06,8.452810818086963,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0097438412188191,1,0,5.36717156175321,2.70805020110221
2494,11.5,8.018641269991644,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0702915205437868,0,0,5.258812212945406,3.295836866004329
2495,11.15,7.772294169246769,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0707885918156851,0,1,4.216771612544977,2.302585092994046
2496,13.5,6.64811707543187,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.065797149669767,0,1,4.064850524549953,2.4849066497880004
2497,15.1,6.4984881523527696,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0837958370947214,1,0,5.406479154975074,2.833213344056216
2498,8.3,7.681949954555398,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297512380935101,1,0,4.597525036162393,2.70805020110221
2499,14.15,7.919630334897834,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0241485631589001,1,0,5.28528784986426,2.70805020110221
2500,15.2,8.025632010935702,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0328894978552697,0,0,4.685746904898397,3.367295829986474
2501,8.365,7.552335970355537,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0390711144639553,1,0,5.2528952242201115,2.833213344056216
2502,11.85,6.241573248792631,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543035347144752,1,0,3.99021661996682,2.70805020110221
2503,19.6,6.408327782390734,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0467772882647242,0,1,3.7676213160544245,2.302585092994046
2504,19.0,7.94708489917818,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0636656187065725,1,0,5.2502892619374455,2.70805020110221
2505,18.25,8.255306836731672,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0733338327994452,1,0,5.365610527678741,2.70805020110221
2506,19.85,6.324850956027927,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0206930229331694,1,0,4.166965953771735,2.70805020110221
2507,12.85,8.172744910554844,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030217638559285,0,1,5.532218843315171,2.4849066497880004
2508,19.0,7.994680067458436,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1056037712687809,0,0,4.679926947632389,3.367295829986474
2509,19.6,7.993331904717973,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0389691363181752,0,0,5.104444954745192,1.6094379124341003
2510,15.7,6.1965027818788165,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0188584856562656,0,1,4.119908339953352,1.9459101490553132
2511,13.3,8.19209974610071,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0616275728105449,1,0,5.026317023844851,2.833213344056216
2512,10.395,7.229263250247993,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1066581410776792,0,0,4.094711161682973,1.6094379124341003
2513,10.5,8.045889132978871,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0134036819584888,0,1,4.97476905506501,2.302585092994046
2514,19.35,7.608066337581491,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1116332926907911,1,0,5.4196886234982244,2.833213344056216
2515,14.1,8.468591345513808,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0646825701370158,0,0,5.2978592616340014,3.295836866004329
2516,8.6,8.934734422085734,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0394183234347757,1,0,5.245723226427438,2.833213344056216
2517,17.1,7.190882192432087,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0380817137781588,0,1,5.120889018457713,2.4849066497880004
2518,11.8,6.570983517507834,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0735746963445928,0,0,3.5221103288459847,3.367295829986474
2519,20.5,6.890665069751846,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0322925737312791,1,0,3.6884343550720526,2.70805020110221
2520,15.1,7.659599200660772,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0918951205765372,1,0,4.908928834975575,2.70805020110221
2521,6.69,8.351253830671984,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0640371724635911,0,1,5.181429555058895,1.9459101490553132
2522,7.535,7.782340292633914,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0640371724635911,0,0,4.804381635450314,3.367295829986474
2523,7.905,8.658491066685814,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0099542783701291,0,0,5.528399986740252,3.295836866004329
2524,18.0,7.173679660245183,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1172958485555734,1,0,4.783420131678655,2.833213344056216
2525,7.84,6.397296254677018,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.143548857734037,0,1,3.9480655967750753,1.9459101490553132
2526,15.15,8.282951280515979,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0644303290350167,0,1,4.981384977601423,1.9459101490553132
2527,15.2,6.958098902575092,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1601641758903502,0,0,5.175049692723541,2.772588722239781
2528,19.85,8.78025481267395,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0526167799939747,1,0,5.289664034228516,2.833213344056216
2529,12.65,8.695042428949371,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346325787436055,0,0,5.449324539301462,3.367295829986474
2530,7.325,7.404195608768361,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0892787371680516,1,0,4.525202308848014,2.833213344056216
2531,5.88,7.644416251921597,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0246319200169072,0,1,5.006889621147145,2.4849066497880004
2532,10.695,8.113921515974855,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0588859516757057,0,1,5.169183149305104,2.302585092994046
2533,12.3,7.933093688569803,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0668390229529414,0,0,4.673705085955427,3.367295829986474
2534,20.25,7.838487784616228,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0256221872312265,1,0,5.19627135185804,2.833213344056216
2535,8.05,9.078133404770131,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0758900326260256,0,1,5.553209941176774,1.9459101490553132
2536,11.65,6.927238247349708,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0332914244192282,0,1,4.72903248320905,2.302585092994046
2537,19.35,7.490345353857432,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1118474861944387,0,1,5.4098980964993615,2.4849066497880004
2538,7.235,7.232155512737913,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0564948958716908,0,1,4.761176856683961,2.302585092994046
2539,12.15,8.568042187117742,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.015339548245364,0,1,5.351824009671107,2.302585092994046
2540,8.615,7.322310678248336,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1098872578828515,0,0,4.555387329262403,3.295836866004329
2541,6.765,7.64569033953217,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0836608647035302,1,0,4.663727731697514,2.833213344056216
2542,10.3,7.100650734546607,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0110648580517781,1,0,4.480219020565261,2.833213344056216
2543,13.15,7.115905713142174,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0374570944686144,0,1,4.5051907220234835,1.9459101490553132
2544,8.84,7.413875047559771,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0737592839404806,0,1,4.7052218345153305,2.302585092994046
2545,8.26,6.606701536231132,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0640371724635911,0,1,4.8168320745587145,2.4849066497880004
2546,20.1,7.00871130911874,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0722566604618308,0,0,4.69977830122093,1.6094379124341003
2547,9.695,7.871027759875917,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0640371724635911,0,1,5.226766583535839,2.302585092994046
2548,18.85,7.909412515785298,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1549365623692339,1,0,5.276141284835995,2.833213344056216
2549,18.25,8.761345387593039,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0528946027586839,1,0,4.955231105409137,2.70805020110221
2550,15.85,6.647253518975896,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0590234498008879,0,0,3.817149530254472,3.367295829986474
2551,5.32,7.022459268125116,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0640371724635911,0,0,4.632468182105119,3.295836866004329
2552,8.115,7.533996551687948,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0316467045508932,0,1,5.065105802456412,2.302585092994046
2553,15.1,7.253113631158179,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.054336710744199,1,0,4.947692654417746,2.833213344056216
2554,8.42,7.571717079569763,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.068562988033632,0,1,5.379524933970485,1.9459101490553132
2555,9.0,8.366851116304334,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0788074955746171,0,1,5.3810644141956505,2.302585092994046
2556,8.18,5.842247344312063,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.079492335631241,0,0,4.066610161414396,1.6094379124341003
2557,7.855,8.293998338786137,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0111443029332525,0,0,5.259674246555705,3.367295829986474
2558,15.35,6.374861263012183,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0139500687510522,0,1,3.6301639462791537,2.4849066497880004
2559,20.6,6.284699672780699,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0449565289809188,0,0,5.181976790047047,3.295836866004329
2560,9.3,7.384551039392579,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0413878411188685,0,0,4.831817990229809,3.295836866004329
2561,19.6,6.477210796000711,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0640371724635911,1,0,3.781390264792693,2.70805020110221
2562,11.3,7.707110406028954,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548897580520225,0,1,5.516696787393102,2.302585092994046
2563,11.5,7.663359190256884,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1572212200328789,0,0,4.835252806180306,3.367295829986474
2564,15.3,8.309360380236136,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0813487750115365,0,1,5.377691235214008,2.302585092994046
2565,8.235,8.254787626095878,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0144367488423915,0,1,5.223027927506322,1.9459101490553132
2566,15.2,7.513862863972494,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0877940983333404,1,0,5.436056394645883,2.833213344056216
2567,16.7,7.178770019957071,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0675200248473122,0,0,4.718420296779627,3.367295829986474
2568,9.0,6.492454963393855,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0382627477201118,0,1,3.638086034768037,2.4849066497880004
2569,9.0,8.390102634860092,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0493644087832385,0,1,5.023238209345245,2.4849066497880004
2570,15.35,8.20090794742907,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1072349912302646,0,1,5.256715901652998,2.302585092994046
2571,11.8,3.5540844062705004,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1260400639346229,0,0,3.5850677384459604,3.367295829986474
2572,20.1,8.354392810550037,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0531465726559979,0,1,5.269825295146787,2.302585092994046
2573,10.3,5.563224548903645,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0184518585559645,0,0,4.486994573283421,2.772588722239781
2574,12.35,7.86644351880321,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0891813568793398,0,1,4.785092199512733,2.302585092994046
2575,8.88,7.224909111052412,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0833822320188569,0,1,5.034144768029644,2.4849066497880004
2576,15.85,6.273463626903626,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1283013371968607,0,0,5.178615616335596,2.772588722239781
2577,14.1,6.742759873783484,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0862172202306113,0,0,4.9498203208308,1.6094379124341003
2578,20.25,7.882145999053723,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0141508635766381,0,1,5.008244438276885,2.4849066497880004
2579,16.5,7.36872068627688,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0350885587040099,1,0,4.549784317907357,2.70805020110221
2580,13.6,8.19706390233415,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0427291235929707,1,0,5.061294187293918,2.833213344056216
2581,9.395,6.6977905048418025,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1030691527898556,0,0,3.7821694128269425,3.367295829986474
