,Unnamed: 0,Item_Outlet_Sales,Item_Weight,Item_Visibility,log_Item_MRP,log_Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,New_Item_Type_0,New_Item_Type_1,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Item_Type_0,Item_Type_1,Item_Type_2,Item_Type_3,Item_Type_4,Item_Type_5,Item_Type_6,Item_Type_7,Item_Type_8,Item_Type_9,Item_Type_10,Item_Type_11,Item_Type_12,Item_Type_13,Item_Type_14,Type1_Tear1,Type1_Tear2
4799,4799,6.120463558995083,0.5306248753902185,0.7318161984828656,-2.064377501735908,-0.2580434851395525,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4800,4800,6.193787240905525,-1.1944613215969326,0.8759565687007181,1.2718942568723106,0.2454064247743259,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4801,4801,8.082748069935931,-1.1944613215969326,-0.307703980763038,0.0054235379981689,-0.577110191524809,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4802,4802,6.966923405329704,-1.51273854175437,1.1284058331914677,1.4470432935773383,-1.2012991333803724,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4803,4803,8.343046068711773,0.0,-0.2467763678620362,1.0846864300082524,1.2861568520377415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4804,4804,7.542149728394621,-0.4869156797599527,0.5868305033646005,-0.4176300859390103,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4805,4805,8.167469346797978,-0.7945442196890745,-0.9880179315885548,0.8646910123062139,0.3515008370257634,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4806,4806,7.652668951953786,1.8557939704695117,0.61302849670722,0.0059429136813648,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4807,4807,7.536839985076312,-0.9377098094253196,0.1161954752257668,1.2113391108453946,-1.2012991333803724,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4808,4808,7.874578808139212,0.6489435445937268,-0.6641961622780448,0.0018631001094832,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4809,4809,8.143765674888975,-0.9128628888925828,0.2406689718012291,1.029401697671918,1.16110210436875,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4810,4810,7.431380951473746,1.5363335636200397,-1.0990911613913676,-0.0656634146932021,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4811,4811,7.6328758201182065,1.619156632062495,-1.070034964523216,-0.3783804395327425,-0.2580434851395525,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4812,4812,4.531312644012576,0.0,-0.8648369203717473,-1.9788634091313784,1.2861568520377415,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4813,4813,7.389498479020319,-1.6641864383348606,0.4440933519638377,0.4781232307189124,-1.790132896192839,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4814,4814,8.420482447279415,0.0,-0.6997315898495047,0.2222284962290659,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4815,4815,7.751321327670928,-0.0018091360255688,0.7882856047907634,1.1942565507425906,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4816,4816,8.408381661185024,-0.0018091360255688,-0.7584712680076601,0.6117553543506232,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4817,4817,6.0413350798500165,1.0985544875670583,-1.097552998354132,0.2127429237393935,1.16110210436875,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4818,4818,8.397334302666914,0.9802358183635502,-0.3032503290759508,1.0869871546208572,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4819,4819,7.583980893998901,-1.3743056987862654,0.3026884900553896,-0.2252883152112411,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4820,4820,7.654563787922667,-1.6748351185631765,0.0804630787454732,1.4266257282761694,-0.577110191524809,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4821,4821,7.7368973153479965,0.5542886092309202,0.4417963456877248,1.1543389566476352,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4822,4822,8.0636504552245,0.0,-0.2775621774432912,0.6770444932785086,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4823,4823,7.773975547453455,-0.3567651436360938,-1.3271584653613515,0.5763895848962,-0.577110191524809,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4824,4824,8.645457778739218,1.0985544875670583,-1.1602430521197094,1.3802091198210258,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4825,4825,7.343203694685952,0.8027578145582878,0.3507950889164709,-0.5139550637591745,0.1324626032293418,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4826,4826,7.680721265228363,-0.0018091360255688,-0.9761080628927488,0.6908594328881352,0.1324626032293418,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4827,4827,8.010938770431375,8.407047090735513e-16,-1.1014328549886725,-0.0421662780976779,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4828,4828,7.344925234443442,-0.9507248630377056,0.1366594984562839,-0.247134952975779,-1.790132896192839,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4829,4829,7.027197204586088,0.0,-0.7047784462336967,-1.4485514465025138,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4830,4830,7.332811750241718,1.1577138221688128,0.8430317383223108,-0.287953606455979,0.3515008370257634,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4831,4831,6.75679517053117,-1.5328527155189664,-1.1288794465549468,0.2589374408336936,-0.2580434851395525,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4832,4832,8.293998338786137,8.407047090735513e-16,-0.4884103157798505,0.3870520892387422,1.2861568520377415,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4833,4833,5.637058455946551,-0.5224112805210053,-0.0837397283578105,-1.4887528983092948,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4834,4834,6.806635536299766,0.0573501985761852,0.0969792705503075,-0.9727282633791476,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4835,4835,8.300965271900546,0.0,-0.1045102593997117,0.290173474590413,1.2861568520377415,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4836,4836,7.788154259356461,-0.6300812694961979,-0.0837397283578105,0.2558521226845127,-1.2012991333803724,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4837,4837,7.649502891427769,-1.4642278873809316,0.4153481813132916,0.0909468765040406,-1.2012991333803724,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4838,4838,6.235071291810269,-1.783688294230404,0.4689970954346608,-0.3549987416817729,-0.2580434851395525,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4839,4839,7.821277943289735,8.407047090735513e-16,-0.4497703299236533,0.1183522787634577,1.2861568520377415,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4840,4840,7.058031491315856,-0.1792871398308313,-0.8270788422872593,0.2721682375063494,-1.790132896192839,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4841,4841,8.747162990794005,0.2348282023814477,-0.2803812333981928,1.1849552411456568,-1.790132896192839,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4842,4842,8.018641269991644,0.8264215483989897,-0.7281113421389745,0.0069023263681599,0.1324626032293418,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4843,4843,7.964592341170955,1.299696225213023,0.383579640500118,0.825497703942243,1.16110210436875,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4844,4844,4.6398923342156415,0.6252798107530253,-0.5373399574335322,-0.3889028816864774,0.2454064247743259,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4845,4845,7.639944118204527,-0.1792871398308313,-1.0185922252863548,0.3515301151179594,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4846,4846,8.091754370177547,-0.1792871398308313,-1.0186720182120272,0.3234188798100804,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4847,4847,6.5104464180735535,1.5126698297793375,-0.2459399270801162,-0.7296235831526079,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4848,4848,8.054386259708407,-0.9814877170306174,0.0398466329946955,0.7293874560553983,0.3515008370257634,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4849,4849,8.087056650993398,-0.5579068812820579,-0.881429294005592,0.5947127586454128,1.16110210436875,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4850,4850,8.184885510980354,-0.2976058090343397,1.5263178268765638,1.250352697088227,-1.790132896192839,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4851,4851,6.007515537965365,0.7435984799565336,2.5290931894507676,-1.52892218478255,0.2454064247743259,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4852,4852,7.56241949818301,-1.4180836063915634,-0.2722162565991863,1.030011308749066,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4853,4853,7.956227012112672,-0.5827538018147947,-0.7986484525741434,0.4634718990377305,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4854,4854,8.38510035214892,-1.1376683603792486,0.1679790732628841,1.390091842983518,0.3515008370257634,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4855,4855,8.277889261756801,-1.6736519318711414,-0.640914293630712,1.4278460820098002,-1.2012991333803724,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4856,4856,8.578115933496292,-0.6052343489634611,-0.2317369299335897,0.8135924725025219,0.1324626032293418,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4857,4857,6.583952642943671,-0.0846322044680246,-0.8009501368618414,-0.3691294317410972,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4858,4858,7.382896438490037,-1.2370560425101955,-0.1857692697992822,-0.5745566913117518,0.1324626032293418,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4859,4859,7.271792653591673,0.152005133938992,-0.0837397283578105,-0.8896291730673519,-0.577110191524809,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4860,4860,6.583952642943671,1.0985544875670583,-0.3624005232682676,-0.4026436079764453,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4861,4861,4.743642601628749,0.0,1.1127697846452007,-0.210605725264777,1.2861568520377415,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4862,4862,6.951747666491185,-1.099806386234126,-1.2188501455811058,0.3523645947301516,-1.790132896192839,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4863,4863,5.818785947199984,-0.2857739421139887,-1.2156699799600088,-0.2293480920316312,-1.790132896192839,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4864,4864,8.301626264853537,1.3351918259740752,-0.0837397283578105,-0.0830377793870169,-1.2012991333803724,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4865,4865,6.754469591607684,-1.2157586820535642,0.0989463333865289,-0.8799107258024977,-1.790132896192839,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4866,4866,7.403384743766804,-1.6511713847224747,-0.9300785011753214,0.3383664898109849,-0.577110191524809,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4867,4867,8.275348610823889,-1.421633166467669,-0.9711888054298108,1.4142816096667232,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4868,4868,8.213976465297707,8.407047090735513e-16,1.9770571691572456,0.6526278133912234,1.2861568520377415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4869,4869,7.628999222651304,-1.2630861497349677,-0.3104674750715726,0.0563056693183184,1.16110210436875,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4870,4870,7.630939399884569,0.1875007347000445,-0.9087770933535296,-0.8222363313034663,0.3515008370257634,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4871,4871,6.689543048693152,0.0,-0.8353342606435721,-1.8885173533233808,1.2861568520377415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4872,4872,7.986563692353288,-1.3896871257827212,1.383544010534125,0.7487586460715409,-0.2580434851395525,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4873,4873,8.367160593969587,8.407047090735513e-16,-0.0837397283578105,1.248762928159931,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4874,4874,6.2126429688191935,-0.8418716873704777,-0.8903650142483845,1.3135573686326731,0.2454064247743259,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4875,4875,7.705912263707822,-0.1792871398308313,-0.8229823814057857,-0.9795227217837648,1.16110210436875,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4876,4876,7.764410140064418,-1.627507650881773,-0.5431639792686421,0.2853085499543659,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4877,4877,7.977924333597726,-0.9128628888925828,-0.0114858652060026,1.4427350061263078,0.1324626032293418,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4878,4878,7.717533365084717,-1.3518251516375988,-1.0741796007169753,0.4765597121791595,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4879,4879,7.920598037431442,1.4535104951775837,-1.076315625945306,1.0040174545281428,-0.2580434851395525,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4880,4880,5.818785947199984,-1.1838126413686167,1.8806770402848465,-2.3731235770550496,-0.2580434851395525,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4881,4881,7.935002312857505,1.5718291643810918,1.1893714857129878,0.4219928430657391,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4882,4882,6.940857117639253,-0.9814877170306174,1.047156137779877,-0.5697521687173013,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4883,4883,7.100650734546607,-0.3212695428750413,-1.1344649513520155,0.6279254181851088,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4884,4884,8.636988636373589,1.4180148944165314,-0.6109938341222673,1.2779017266683546,0.1324626032293418,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4885,4885,7.437671511913667,0.1875007347000445,-0.7941225584362225,-0.4507410890493994,-0.2580434851395525,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4886,4886,6.927238247349708,-1.5908288634286856,0.1822258754740315,-0.1713380013139248,0.1324626032293418,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4887,4887,7.46778378173908,-1.7044147858640537,2.166248104062837,0.3057914780826139,-1.790132896192839,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4888,4888,9.235778950167456,0.4714655407884643,-1.0406183350694929,1.4064709449381585,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4889,4889,7.512409112249449,1.8676258373898629,-0.1415594340707497,0.392875986367028,-0.577110191524809,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4890,4890,7.075635560712032,-0.6762255504855662,-0.0560436177873579,1.2023777719071926,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4891,4891,8.796197470495473,-0.6052343489634611,-0.0038252929543683,1.423475606437638,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4892,4892,7.947791113572195,-1.6996820390959133,-0.9585086446773012,0.4219610498480663,0.3515008370257634,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4893,4893,7.35689373663138,-1.738727199933071,-0.0837397283578105,-0.4468432903235736,-1.790132896192839,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4894,4894,6.723734359088276,1.1577138221688128,0.0686545464497431,-2.4677664797000007,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4895,4895,6.915415464701195,1.1577138221688128,0.1242475642188979,-0.1919568889430943,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4896,4896,8.427498479319112,-1.0631275987810385,-0.6214401007198693,0.7891604596772597,-0.2580434851395525,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4897,4897,5.989333277565673,0.0,0.485662839987046,0.8996154186878896,1.2861568520377415,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,4898,7.254526724771034,-0.6762255504855662,-0.6664219519830575,0.0474101858369082,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4899,4899,8.653158649298948,1.26420062445197,-0.0782389566913357,1.3227614175636797,0.1324626032293418,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4900,4900,8.143378715564335,1.5363335636200397,-0.6215334147404293,0.5087249809044826,-0.577110191524809,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4901,4901,8.514758630275777,8.407047090735513e-16,-0.9820045528722338,0.2647084293639281,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4902,4902,7.7368973153479965,-1.2938490037278798,1.0252129806319907,0.2334784953202802,1.16110210436875,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4903,4903,7.49294468503679,-1.1625152809119854,-1.1143602117217686,0.5137933761221403,0.1324626032293418,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4904,4904,8.449966473646924,0.7435984799565336,2.103991156203153,0.4337665565998088,0.3515008370257634,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4905,4905,6.601288812658527,1.713811567425302,0.1485650584572093,-1.4197192341345934,0.3515008370257634,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4906,4906,4.552589747796778,1.8321302366288104,-0.6351832575346472,-0.5352328368358255,0.2454064247743259,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
